,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
640,Instinct (feat. MadeinTYO),spotify:track:49VzL5oBsUICN7U34T98b9,0.711,0.462,-7.132,0.055,0.476,0.108
641,Love You,spotify:track:4CluZnxfygZoo4OwFm0xUd,0.541,0.399,-10.414,0.131,0.723,0.111
642,Dangerous,spotify:track:313cdthw8naSCqGDNON7XB,0.793,0.486,-12.82,0.0889,0.181,0.11
643,Marching Into the Dark,spotify:track:6kXG42vFvkjBEPeV98YbGK,0.539,0.612,-6.21,0.289,0.208,0.132
644,Same Old Story,spotify:track:6HtqFPcX3j5ggXGEy45mEn,0.448,0.225,-7.757,0.04,0.799,0.125
645,How Can I Blame You,spotify:track:4d0THQsQyfyVX0CSCaFfH1,0.432,0.78,-3.345,0.0583,0.147,0.0909
646,Temporarily Painless,spotify:track:0ThGqY75GjelH3G1QETuHH,0.542,0.861,-3.298,0.0958,0.329,0.141
647,Surefire,spotify:track:34JBZjGLUZonoqFjtbC31v,0.581,0.634,-4.537,0.0812,0.523,0.204
648,Overload (feat. Miguel),spotify:track:37exBefsiwr3rmQ7xcQnEJ,0.571,0.409,-7.111,0.109,0.749,0.18
649,Darkness and Light (feat. Brittany Howard),spotify:track:4jBPWUAtvIbj7trXEg9QPJ,0.593,0.783,-3.717,0.183,0.16,0.0765
650,Penthouse Floor (feat. Chance the Rapper),spotify:track:67Nf4Nsr2Nm5CFfJgqwDb0,0.671,0.742,-4.768,0.368,0.451,0.101
651,I Know Better,spotify:track:79JXD0Avn3iqfbKBjbHdbR,0.369,0.422,-6.543,0.0347,0.802,0.185
652,Angels,spotify:track:67kXYrMTQbS7MVbXyGyxHm,0.472,0.265,-10.059,0.0356,0.959,0.1
653,Shot Down,spotify:track:1Ob94QesoxHSBrypyBbdfd,0.767,0.512,-6.777,0.0591,0.893,0.103
654,Keep Me,spotify:track:6SWHTMywuTXLFlMQ75cAuu,0.778,0.574,-7.775,0.0327,0.368,0.126
655,Hopeless,spotify:track:3JTtZUOiZljuWbNiasfHB6,0.785,0.702,-4.517,0.0464,0.643,0.175
656,Cold Blooded,spotify:track:34izzOmykADkGT27pUjUvJ,0.71,0.405,-10.864,0.0519,0.777,0.111
657,Coaster,spotify:track:39KG4kom3enSx4GTThuDGt,0.441,0.219,-14.586,0.0419,0.935,0.115
658,8TEEN,spotify:track:5bgwqaRSS3M8WHWruHgSL5,0.83,0.585,-5.802,0.0366,0.225,0.0576
659,Saved,spotify:track:248OFOZef6ShXv6DGgbnxU,0.739,0.448,-10.28,0.138,0.189,0.118
660,Another Sad Love Song,spotify:track:52Qu0no0NBho3zyRmjlsHn,0.834,0.472,-7.777,0.0873,0.412,0.0836
661,Location,spotify:track:152lZdxL1OR0ZMW6KquMif,0.736,0.449,-11.462,0.425,0.33,0.0898
662,Young Dumb & Broke,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,0.798,0.539,-6.351,0.0421,0.199,0.165
663,American Teen,spotify:track:312WNtMs3F28cUukaPY9bo,0.658,0.623,-6.934,0.0398,0.0683,0.321
664,Craving,spotify:track:3IrpnPDpkCqgQkAtgOARzV,0.683,0.913,-5.352,0.035,0.0102,0.274
665,Hold Back The River,spotify:track:7tmtOEDxPN7CWaQWBsG1DY,0.715,0.715,-7.364,0.0904,0.0526,0.0936
666,If You Ever Want To Be In Love,spotify:track:0UGRfHjN5t2qRMgfTpYnd3,0.684,0.837,-5.46,0.0307,0.0276,0.0627
667,Best Fake Smile,spotify:track:6AmxeIQnj00ObQNSBFFMGd,0.689,0.886,-4.266,0.0424,0.0228,0.275
668,When We Were On Fire,spotify:track:4p6cAXMndDfxWe6oCzqfuU,0.686,0.811,-5.338,0.0495,0.00115,0.148
669,Move Together,spotify:track:0GDQXt7qRJIDDUmcufomrU,0.556,0.298,-10.842,0.0344,0.717,0.141
670,Scars,spotify:track:2cAybAa8GqYLhiqgrkrNUp,0.424,0.451,-8.817,0.0626,0.09,0.11
671,Collide,spotify:track:4OF1jvruJaAzVpHjZlEsxj,0.681,0.765,-5.893,0.0485,0.0314,0.133
672,Get Out While You Can,spotify:track:3WFdSqXYwxpJA2khqdb8Jw,0.494,0.74,-5.809,0.076,0.0556,0.136
673,Need The Sun To Break,spotify:track:1OwHOfTeJkdRhdqq93y2XV,0.537,0.485,-8.131,0.0332,0.102,0.319
674,Incomplete,spotify:track:78O8CIzX5ZMuJh39fQOR3i,0.52,0.401,-9.157,0.037,0.662,0.118
675,Let It Go,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.546,0.311,-10.396,0.0288,0.818,0.107
676,Halo,spotify:track:2MfOcbtgz2yTsiznFmVZUN,0.508,0.72,-5.908,0.0628,0.272,0.0563
677,Marvins Room,spotify:track:1GpSXGBCDDHKRrOTqg4jdr,0.412,0.254,-17.448,0.0964,0.649,0.0841
678,Low Life (feat. The Weeknd),spotify:track:7EiZI6JVHllARrX9PUvAdX,0.722,0.331,-7.789,0.0725,0.337,0.146
679,I Know,spotify:track:6rje9f1wRFJDO2iTORw0lH,0.733,0.334,-11.314,0.0811,0.327,0.116
680,Heebiejeebies,spotify:track:11kWiaqMGj4BMv6syMEFT0,0.759,0.496,-7.639,0.173,0.374,0.11
681,POWER,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,0.542,0.914,-4.747,0.113,0.0161,0.744
682,Wild Thoughts (feat. Rihanna & Bryson Tiller),spotify:track:45XhKYRRkyeqoW3teSOkCM,0.613,0.681,-3.089,0.0778,0.0287,0.126
683,Promise (feat. Fetty Wap),spotify:track:5IZc3KIVFhjzJ0L2kiXzUl,0.797,0.469,-8.112,0.0646,0.0599,0.0753
684,Mercy,spotify:track:32CS1c7IyC8jzeFs55Q9n4,0.563,0.496,-9.381,0.405,0.0679,0.173
685,Some Way,spotify:track:0bGVqUPZZ2owtWEyzIggQI,0.742,0.704,-6.161,0.316,0.0952,0.0805
686,Bounce Back,spotify:track:0SGkqnVQo9KPytSri1H6cF,0.78,0.575,-5.628,0.139,0.106,0.129
687,Jump Out The Window,spotify:track:1jQsKN68yE94tMYml0wHMd,0.747,0.704,-6.743,0.0986,0.136,0.131
688,Feel This,spotify:track:1JCQBeeqvarhBIWYcP2POK,0.646,0.515,-9.553,0.0735,0.00289,0.175
689,De Novo Adagio (Intro),spotify:track:0qGeOcsFxUBOZWjH1IhbJA,0.345,0.0443,-20.072,0.0433,0.966,0.111
690,Brand New Me,spotify:track:0827eActpDYORuhgvWB0oY,0.366,0.328,-12.605,0.061,0.737,0.152
691,When It's All Over,spotify:track:1cjasBke0KVEj9rltg49SM,0.534,0.692,-6.468,0.05,0.189,0.144
692,New Day,spotify:track:2rMreweJkDadtWMOEv1w67,0.495,0.81,-6.026,0.236,0.0166,0.122
693,Girl On Fire (feat. Nicki Minaj) - Inferno Version,spotify:track:3XyMPyuWwHcGMvXeJY6Qt0,0.554,0.808,-5.943,0.305,0.0876,0.147
694,Fire We Make,spotify:track:5VIUVUvwHPM2vJaQpznd5W,0.552,0.403,-11.791,0.167,0.402,0.0617
695,Not Even the King,spotify:track:55do1f4mkLfM314tQDlyfw,0.485,0.236,-10.719,0.0449,0.936,0.0963
696,That's When I Knew,spotify:track:24lEIdWXVJiEZ2IOCU0T9b,0.667,0.527,-5.12,0.0513,0.667,0.213
697,Limitedless,spotify:track:4qbucOk69GoJdBCWFfHPhk,0.535,0.737,-6.533,0.251,0.0508,0.319
698,One Thing,spotify:track:5oBaKT5xC8Qjr1E5xIGQGa,0.614,0.501,-10.361,0.0705,0.672,0.123
699,101,spotify:track:7wMPExYjxfDzu4SWDUt7dQ,0.276,0.289,-9.389,0.0581,0.791,0.0838
700,Pawn It All,spotify:track:3kTmyWQ5z9gUrB9LEY8zMy,0.762,0.83,-3.943,0.207,0.0237,0.117
701,She Don't Really Care_1 Luv,spotify:track:440r53tHUP3gZO7giaCu8S,0.5,0.581,-8.481,0.144,0.0681,0.305
702,Elevate (Interlude),spotify:track:1lyabftGmEiuymKLJOKLqR,0.54,0.272,-19.055,0.548,0.826,0.209
703,Illusion Of Bliss,spotify:track:76SpS6xEs4BHaKoNpnDPZJ,0.475,0.356,-8.428,0.0514,0.128,0.0949
704,Blended Family (What You Do For Love),spotify:track:5urU79wSXrxVUhQAYYNWnF,0.721,0.518,-7.619,0.0719,0.0658,0.069
705,Work On It,spotify:track:2XU7Kk19SYjjkHlMRgyQ2v,0.495,0.391,-9.061,0.335,0.18,0.599
706,Girl Can't Be Herself,spotify:track:3ztWLUKTd7WnrZZc1nZHo6,0.696,0.848,-4.724,0.165,0.00238,0.0918
707,More Than We Know,spotify:track:2wcqgQJbUJsbgXboHnLeAb,0.696,0.847,-3.811,0.161,0.229,0.281
708,Holy War,spotify:track:7th3zPd45GBS1BBwJmyjjW,0.609,0.566,-8.639,0.105,0.29,0.0949
709,Ultralight Beam,spotify:track:1eQBEelI2NCy7AUTerX0KS,0.592,0.403,-8.768,0.414,0.62,0.54
710,Pt. 2,spotify:track:1Wsbr1d2BouNGk2q92mIj7,0.674,0.752,-4.073,0.333,0.552,0.787
711,Famous,spotify:track:19a3JfW8BQwqHWUMbcqSx8,0.465,0.735,-3.715,0.117,0.0711,0.0975
712,Highlights,spotify:track:4qYLPta5HZ36idWiXtqh7B,0.547,0.626,-6.244,0.208,0.00572,0.313
713,Freestyle 4,spotify:track:6wfzokDylbrJzrJcpnBkcy,0.564,0.537,-8.381,0.095,0.0449,0.0907
714,I Love Kanye,spotify:track:5CGS4UovzA7ftCJkLVXQju,0.756,0.374,-7.966,0.741,0.594,0.217
715,Waves,spotify:track:3nAq2hCr1oWsIU54tS98pL,0.557,0.586,-4.57,0.0382,0.0528,0.339
716,Real Friends,spotify:track:66Q3fAmSX5eHamgbKa9alP,0.441,0.744,-6.248,0.476,0.262,0.138
717,No More Parties In LA,spotify:track:0zLClc0emc6qUeV1p5nc99,0.508,0.921,-1.644,0.303,0.246,0.221
718,Facts (Charlie Heat Version),spotify:track:3MnbXlC1N7GdS9M8HzA6no,0.777,0.662,-3.761,0.143,0.0518,0.168
719,Fade,spotify:track:3cCxoOgfi6hgt8MNteuiiD,0.752,0.765,-5.805,0.0908,0.118,0.31
720,Intro (Difference),spotify:track:39a23fzBmNlAzz7fHok1Jo,0.423,0.707,-10.175,0.394,0.67,0.756
721,Let Em' Know,spotify:track:5QDGKcQLqOJvoiu8eScEaM,0.489,0.406,-11.44,0.232,0.0336,0.344
722,Exchange,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,0.525,0.433,-10.598,0.185,0.107,0.135
723,For However Long,spotify:track:5g30WoqK1Dv5Bnwpusp2vk,0.584,0.644,-6.788,0.0782,0.417,0.19
724,Don't,spotify:track:3pXF1nA74528Edde4of9CC,0.765,0.356,-5.556,0.195,0.223,0.0963
725,Ten Nine Fourteen,spotify:track:725fdnXEqS0Xs1sTvdNuHq,0.671,0.655,-9.443,0.22,0.453,0.233
726,The Sequence,spotify:track:5vjV8rtLO9H1XVMFTXSbnZ,0.529,0.498,-8.504,0.346,0.171,0.346
727,502 Come Up,spotify:track:5Y87Aek2DGI5s4WNAh8zKR,0.59,0.66,-5.559,0.11,0.192,0.108
728,Sorry Not Sorry,spotify:track:16bHRxM89ue0TiCKARYbRp,0.681,0.608,-6.093,0.207,0.0477,0.225
729,Been That Way,spotify:track:0zg5XJPiga7E5FxiehriG2,0.527,0.759,-6.475,0.282,0.0307,0.103
730,Overtime,spotify:track:2gq9iG0maBxkuZI7yfGJuv,0.657,0.497,-7.689,0.112,0.254,0.367
731,Right My Wrongs,spotify:track:5rgrBsAFYMun6yhtnLKRPz,0.543,0.449,-8.065,0.0463,0.345,0.157
732,All We Got (feat. Kanye West & Chicago Children's Choir),spotify:track:3ZLyt2ndLFBh148XRYjYYZ,0.531,0.544,-8.615,0.462,0.308,0.0835
733,Summer Friends (feat. Jeremih & Francis & The Lights),spotify:track:2fl0B0OaXjWbjHCQFx2O8W,0.693,0.426,-12.476,0.302,0.675,0.115
734,Blessings (feat. Jamila Woods),spotify:track:2VQc9orzwE6a5qFfy54P6e,0.714,0.343,-7.641,0.38,0.723,0.102
735,Mixtape (feat. Young Thug & Lil Yachty),spotify:track:0WCbhE2evMrIwRM0DlMy9k,0.838,0.43,-5.868,0.281,0.0498,0.0977
736,Angels (feat. Saba),spotify:track:0jx8zY5JQsS4YEQcfkoc5C,0.771,0.647,-5.127,0.376,0.294,0.37
737,Juke Jam (feat. Justin Bieber & Towkio),spotify:track:3eze1OsZ1rqeXkKStNfTmi,0.505,0.397,-9.349,0.324,0.716,0.0853
738,All Night (feat. Knox Fortune),spotify:track:60xaS8mYBKUW4VQQ666N0T,0.704,0.777,-5.729,0.195,0.0358,0.151
739,How Great (feat. Jay Electronica & My cousin Nicole),spotify:track:0OT0cCKbSmSMRvyWeqEFBq,0.439,0.483,-9.449,0.315,0.477,0.553
740,Smoke Break (feat. Future),spotify:track:1Uq3IOIy1CUlHUgP6vWpum,0.705,0.453,-8.174,0.196,0.257,0.143
741,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",spotify:track:2AgnbuzvnfPvq1sAYNB4pj,0.456,0.609,-6.439,0.377,0.617,0.0724
742,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",spotify:track:5IdQEHgtmj9th3OkfQKhf8,0.381,0.462,-8.014,0.124,0.891,0.199
743,Start,spotify:track:0GAE689kVy7sFT2QWZH1Xa,0.347,0.33,-19.761,0.149,0.74,0.557
744,Thinkin Bout You,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,0.721,0.339,-11.195,0.0532,0.409,0.0973
745,Fertilizer,spotify:track:6jypaMkKsoc5npsVzxhksl,0.706,0.57,-7.129,0.0841,0.689,0.288
746,Sierra Leone,spotify:track:1HwbgJAU9PZ7YbzKgVgoIF,0.529,0.608,-7.809,0.0811,0.166,0.109
747,Sweet Life,spotify:track:6MEDfjHxnVNcYmHe3mM6L2,0.479,0.558,-6.074,0.179,0.227,0.0808
748,Not Just Money,spotify:track:3iW3y326xuRpNVXzOMBZy5,0.357,0.827,-15.868,0.444,0.775,0.493
749,Super Rich Kids,spotify:track:0725YWm6Z0TpZ6wrNk64Eb,0.739,0.419,-8.241,0.0854,0.219,0.196
750,Pilot Jones,spotify:track:2ohegz9maxzroKBu9YhcCM,0.394,0.433,-13.473,0.374,0.485,0.817
751,Crack Rock,spotify:track:5lcyIeEfwZTs8Ajw3kdF7P,0.429,0.736,-8.017,0.222,0.0696,0.0852
752,Pyramids,spotify:track:4QhWbupniDd44EDtnh2bFJ,0.4,0.65,-6.104,0.0466,0.0118,0.791
753,Lost,spotify:track:3GZD6HmiNUhxXYf8Gch723,0.913,0.603,-4.892,0.226,0.0272,0.167
754,Monks,spotify:track:0msrDPXxZpts4FRnoX0bFr,0.747,0.758,-4.743,0.179,0.0521,0.214
755,Bad Religion,spotify:track:2pMPWE7PJH1PizfgGRMnR9,0.359,0.367,-7.684,0.0335,0.738,0.0736
756,Pink Matter,spotify:track:1fOkmYW3ZFkkjIdOZSf596,0.392,0.233,-11.012,0.0587,0.951,0.106
757,Forrest Gump,spotify:track:4YZbVct8l9MnAVIROnLQdx,0.701,0.417,-7.818,0.0329,0.0888,0.375
758,End,spotify:track:05tFLPSXJ1BbqIXy4Jeqfh,0.476,0.299,-17.997,0.131,0.383,0.0878
759,Consideration,spotify:track:7wVLads8CFKdKfKf09CDRw,0.883,0.584,-2.102,0.0465,0.0392,0.0869
760,James Joint,spotify:track:10UDQ7qyclibQZeA8W9oH0,0.399,0.203,-11.649,0.0298,0.66,0.27
761,Kiss It Better,spotify:track:7xLooJiPfa5xpI1Xvm9Ja5,0.619,0.806,-4.8,0.0483,0.272,0.0671
762,Work,spotify:track:4m6D70k5xMmCDCB19u7Bi0,0.725,0.534,-6.238,0.0946,0.0752,0.0919
763,Desperado,spotify:track:5I4ugX74O2xadBXW6BYrAQ,0.685,0.61,-5.221,0.0439,0.323,0.102
764,Woo,spotify:track:6XMmChMU62XILB1evGYwTw,0.42,0.466,-5.298,0.0326,0.0546,0.298
765,Needed Me,spotify:track:4DoQqJvURKxrPjcskj0IwI,0.671,0.314,-8.091,0.244,0.11,0.0825
766,"Yeah, I Said It",spotify:track:3LRiQ984MtAuGKbzH4QSsE,0.509,0.38,-7.479,0.158,0.547,0.36
767,Same Ol’ Mistakes,spotify:track:6Z2jgMpqSzKsZkyBWqYkv8,0.44,0.803,-5.415,0.0443,0.199,0.0591
768,Never Ending,spotify:track:5bVsO7xrZIHheCoEHjBi8o,0.53,0.391,-9.096,0.0286,0.751,0.187
769,Love On The Brain,spotify:track:4JlYrtPZlMWkhCiMrLHUrP,0.509,0.637,-4.83,0.0471,0.0717,0.0789
770,Higher,spotify:track:7uaHWKcM7udTdFxOvBTYkJ,0.292,0.567,-4.191,0.0416,0.112,0.119
771,Close To You,spotify:track:1iNr6peSDziIlsJSS8Jxge,0.494,0.17,-11.368,0.0337,0.895,0.139
772,Goodnight Gotham,spotify:track:2sHNQyTbE3ZvhjBFGqLxJU,0.418,0.672,-5.989,0.0429,0.00686,0.277
773,Pose,spotify:track:2eghogEKiH7hM70GYkF1XD,0.685,0.852,-3.153,0.0846,0.181,0.147
774,Sex With Me,spotify:track:6WAxKNbZoGNzQTIvdMqkFs,0.58,0.532,-5.668,0.0424,0.294,0.0948
775,Wesley's Theory,spotify:track:7Ks4VCY1wFebnOdJrM13t6,0.509,0.787,-6.754,0.265,0.359,0.26
776,For Free? - Interlude,spotify:track:75izAeHlGuOgA865CFDyIv,0.526,0.896,-4.708,0.197,0.588,0.37
777,Institutionalized,spotify:track:4oFtLSgHyZPNYDCcANhTnO,0.539,0.731,-5.085,0.453,0.112,0.129
778,These Walls,spotify:track:7uWVT3UkCAZyANvv0bdyQn,0.752,0.489,-5.233,0.137,0.11,0.202
779,Alright,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,0.796,0.766,-5.974,0.238,0.0742,0.0827
780,For Sale? - Interlude,spotify:track:7unx2Rvsq8D0RfOLRXclTA,0.301,0.686,-8.36,0.0831,0.442,0.121
781,Momma,spotify:track:0CjJqkWOpIUXdem5hUcxAk,0.615,0.743,-4.58,0.325,0.254,0.665
782,Hood Politics,spotify:track:2UOYzhusMTypF7oAQwksCj,0.731,0.661,-6.562,0.376,0.145,0.12
783,How Much A Dollar Cost,spotify:track:4tQcyj5488alHT1ZgFduzn,0.624,0.729,-4.747,0.198,0.415,0.135
784,You Ain't Gotta Lie (Momma Said),spotify:track:7A3ETuOrieyx9KSF0sn0Zf,0.443,0.635,-5.404,0.223,0.455,0.285
785,i,spotify:track:3ODXRUPL44f04cCacwiCLC,0.541,0.809,-4.286,0.324,0.708,0.72
786,Mortal Man,spotify:track:1WT11QmhZutciEv1NsHt1R,0.567,0.525,-9.043,0.75,0.665,0.708
787,Worst Behavior,spotify:track:24Vi19qR3QeWxZpNnmZqjB,0.779,0.799,-6.359,0.15,0.158,0.209
788,Own It,spotify:track:3i28d5XoeSP90qKNynYCUE,0.654,0.342,-11.305,0.101,0.0487,0.313
789,Started From the Bottom,spotify:track:1ntrgXaJx0fi1gwxZXrqPg,0.794,0.522,-7.829,0.159,0.0328,0.156
790,Legend,spotify:track:1ID1QFSNNxi0hiZCNcwjUC,0.714,0.563,-7.574,0.0723,0.0266,0.0776
791,Energy,spotify:track:79XrkTOfV1AqySNjVlygpW,0.747,0.571,-7.916,0.478,0.38,0.534
792,10 Bands,spotify:track:12d5QFwzh60IIHlsSnAvps,0.825,0.756,-3.687,0.383,0.265,0.0762
793,Know Yourself,spotify:track:5InOp6q2vvx0fShv3bzFLZ,0.72,0.412,-8.687,0.223,0.196,0.342
794,No Tellin',spotify:track:2durxb17bXcmQJHSt8JAdO,0.823,0.467,-10.394,0.301,0.543,0.135
795,Madonna,spotify:track:4v7SAP4KD96BFLWiCd1vF0,0.905,0.492,-8.598,0.0595,0.0149,0.371
796,6 God,spotify:track:3a8tAZFJxlmBwOtrf5L1oC,0.868,0.623,-8.595,0.101,0.0249,0.125
797,Star67,spotify:track:2mmUoyPxzbxehpfm1TpTRK,0.521,0.392,-7.88,0.17,0.747,0.198
798,Preach,spotify:track:1OHoBC4icbuNhpSxP400sv,0.605,0.51,-8.094,0.423,0.165,0.104
799,Used To,spotify:track:63p3Slj0shAFP0Q7dQetj5,0.926,0.427,-7.584,0.105,0.0703,0.0818
800,6 Man,spotify:track:4kdfjhj9xNkYU0R8xlDy8k,0.568,0.535,-9.306,0.513,0.217,0.114
801,Now & Forever,spotify:track:4zLOwx1yRJXWkHKt1XzF1p,0.555,0.481,-7.419,0.0322,0.124,0.101
802,Company,spotify:track:6ImxYXeLDQPIv4qo7bMhSk,0.651,0.55,-8.215,0.0496,0.0403,0.165
803,You & The 6,spotify:track:2YaDRtIlQiZ5WDDB2YuEOC,0.545,0.476,-7.444,0.284,0.168,0.13
804,Jungle,spotify:track:7JXZq0JgG2zTrSOAgY8VMC,0.697,0.235,-8.651,0.0534,0.62,0.107
805,6PM In New York,spotify:track:5mZJwWdxAOR4xUvSGZvvMU,0.554,0.85,-4.155,0.251,0.107,0.155
806,Keep The Family Close,spotify:track:7sBwAWyXfiIgrYQ8BaJESH,0.378,0.566,-7.685,0.0482,0.149,0.382
807,9,spotify:track:1C7KSXR2GVxknex6I4ANco,0.68,0.712,-7.184,0.0453,0.000803,0.237
808,U With Me?,spotify:track:03L2AoiRbWhvt7BDMx1jUB,0.429,0.43,-11.373,0.165,0.338,0.138
809,Hype,spotify:track:5NFYuqu8V6QXc6mzcLImd6,0.787,0.635,-8.271,0.155,0.0253,0.357
810,Weston Road Flows,spotify:track:4PA16FAl8LPmFmOhARawdV,0.623,0.74,-6.942,0.307,0.0635,0.366
811,Redemption,spotify:track:4cRBqWBjuccCowYVHFlXK6,0.694,0.314,-7.82,0.116,0.611,0.117
812,With You,spotify:track:3aJkV6DUTSCqOwVwaBDG9B,0.878,0.406,-9.961,0.248,0.134,0.112
813,Faithful,spotify:track:2qLcJOLrh6Djda4uLbldSA,0.536,0.449,-10.499,0.103,0.11,0.284
814,Still Here,spotify:track:433P7tDcIAi6NLnf4Sh6tI,0.834,0.433,-9.607,0.174,0.0258,0.633
815,One Dance,spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,-5.609,0.0536,0.00776,0.329
816,Childs Play,spotify:track:3NxAG2ni1lLa8RKL6a0INc,0.746,0.475,-11.243,0.113,0.0175,0.197
817,Pop Style,spotify:track:5mPSyjLatqB00IkPqRlbTE,0.713,0.462,-10.027,0.123,0.192,0.105
818,Too Good,spotify:track:3BtuIIrQlkujKPuWF2B85z,0.794,0.653,-7.839,0.104,0.0489,0.1
819,Summers Over Interlude,spotify:track:3ppVO2tyWRRznNmONvt7Se,0.699,0.255,-8.647,0.0303,0.405,0.0985
820,Fire & Desire,spotify:track:4BhGTc3Cgay2U1QcTS7vQe,0.722,0.252,-14.411,0.0761,0.0671,0.0852
821,Views,spotify:track:7MjSipTto9QljYzZnloXOn,0.395,0.852,-5.896,0.37,0.0657,0.262
822,Hotline Bling,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,0.891,0.628,-7.863,0.0551,0.00258,0.0504
823,Dollar and a Dream III,spotify:track:7nWxZ1OWN4gtVH1mplNRxV,0.42,0.726,-7.113,0.415,0.516,0.0907
824,Can't Get Enough,spotify:track:20wR5XQpaL1uvVY8gmc4uY,0.768,0.62,-7.399,0.0658,0.139,0.521
825,Lights Please,spotify:track:60ZMdbcC5wwmzbGr5XkDHd,0.813,0.563,-7.083,0.269,0.0293,0.125
826,Interlude,spotify:track:3cPAPsXdBbs9xck8a2rfTk,0.521,0.285,-14.619,0.105,0.936,0.115
827,Sideline Story,spotify:track:6eGOhP07wbi8A1vRRB6GcA,0.745,0.572,-7.003,0.174,0.705,0.146
828,Mr. Nice Watch,spotify:track:3wklLgZSOSi1kEFmO13zph,0.556,0.574,-8.555,0.0951,0.0929,0.113
829,Cole World,spotify:track:6qwGBEapykrbAHTYlYwONN,0.695,0.768,-8.819,0.136,0.00137,0.0964
830,In the Morning,spotify:track:6FedhFiHb0KxTvOD1qEX8L,0.44,0.671,-10.598,0.477,0.764,0.212
831,Lost Ones,spotify:track:3FWR4iiUUPHIK7OpiEgh8J,0.727,0.781,-8.614,0.29,0.103,0.0537
832,Nobody's Perfect,spotify:track:07NI6CCv57IbIqzy10ddd7,0.793,0.498,-11.208,0.17,0.0974,0.13
833,Never Told,spotify:track:4xjTj1GaKEdP7VJRLwcogJ,0.329,0.65,-9.574,0.206,0.396,0.119
834,Rise and Shine,spotify:track:6z1z7D2WcyVWkRAr2UVbt5,0.425,0.768,-5.969,0.272,0.0551,0.19
835,Breakdown,spotify:track:5JfYyqgaXDFMVtWzzgN8Uq,0.455,0.647,-7.27,0.203,0.0207,0.098
836,Work Out,spotify:track:6rbeWjEavBHvX2kr6lSogS,0.831,0.427,-6.903,0.106,0.0531,0.316
837,Villuminati,spotify:track:3YjQfsV7vIDj0eovuUlbK7,0.657,0.836,-6.075,0.196,0.0493,0.367
838,Land of the Snakes,spotify:track:4cvUik0BhfRXJyEGtTYuut,0.772,0.729,-7.808,0.292,0.23,0.257
839,Power Trip (feat. Miguel),spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,0.667,0.61,-7.054,0.217,0.322,0.426
840,Mo Money (Interlude),spotify:track:3Iz0A1nuTjiLvXQaBxjWzn,0.617,0.719,-7.635,0.387,0.756,0.149
841,Trouble,spotify:track:4pqiLICe0uTHb9WfY02ek9,0.74,0.474,-8.708,0.0622,0.174,0.153
842,Runaway,spotify:track:6uslSzMm1xIuCf5p9ECEtz,0.475,0.757,-7.307,0.357,0.195,0.37
843,Rich Niggaz,spotify:track:0QpYkajexWrB0P3TWvkHlm,0.586,0.717,-8.543,0.197,0.472,0.104
844,Where's Jermaine? (Skit),spotify:track:7fn3jCTpdh4oUxOaAXyI40,0.423,0.241,-12.823,0.0646,0.893,0.338
845,Forbidden Fruit (feat. Kendrick Lamar),spotify:track:5kpnUpMNV9dPNCKY7JtW3Q,0.838,0.505,-9.354,0.383,0.548,0.211
846,Chaining Day,spotify:track:5A0NEY8GOCB3ErRSRPpY72,0.625,0.642,-7.291,0.168,0.279,0.103
847,Ain't That Some Shit (Interlude),spotify:track:5Je1fS7wNMhngKuU0fKUvw,0.703,0.852,-5.932,0.196,0.0814,0.314
848,Crooked Smile (feat. TLC),spotify:track:6JG0qhINKVwiHxqN85j7RG,0.607,0.784,-6.293,0.268,0.433,0.689
849,Born Sinner (feat. James Fauntleroy),spotify:track:2wQVmS0j4xcSbEK8CLEgwz,0.556,0.908,-4.759,0.245,0.301,0.129
850,Miss America,spotify:track:0aKjN6mBKSMmP3TpfezOxM,0.498,0.678,-7.407,0.141,0.00431,0.142
851,New York Times (feat. 50 Cent & Bas),spotify:track:5u89YD9CJMFVfFqUoeGy2P,0.365,0.655,-6.957,0.311,0.291,0.164
852,Is She Gon Pop,spotify:track:1PQAocUDoT1Q90Sabu1MTu,0.547,0.747,-8.597,0.351,0.0826,0.231
853,Niggaz Know,spotify:track:7ncDwhSTgCZuL3OZNkvZ97,0.709,0.687,-7.394,0.174,0.0334,0.103
854,Sparks Will Fly (feat. Jhené),spotify:track:4fFZW98VLhdZSlyC07wt6v,0.489,0.821,-6.904,0.229,0.0669,0.15
855,Intro,spotify:track:4YwNf1fLZt9IQhJeHNWfBi,0.435,0.268,-15.164,0.0438,0.844,0.107
856,January 28th,spotify:track:6NyhBA9M6KK0fuVsojxL00,0.478,0.546,-8.59,0.354,0.26,0.0951
