,name,danceability,energy,loudness,speechiness,acousticness,liveness,tempo
1344,The Trade (feat. Jagged Edge & Jermaine Dupri),0.356,0.509,-7.359,0.327,0.18,0.0951,168.492
1345,Dominic’s Interlude,0.406,0.368,-6.31,0.0296,0.784,0.354,157.885
1346,killing boys,0.685,0.898,-5.796,0.186,0.243,0.377,139.993
1347,In the Midst of It All,0.362,0.236,-11.081,0.0468,0.706,0.109,88.421
1348,Get Me,0.824,0.503,-6.94,0.156,0.05,0.107,109.397
1349,Airplane Mode,0.848,0.439,-11.791,0.216,0.593,0.0911,109.039
1350,Blu,0.384,0.465,-8.554,0.0341,0.29,0.359,131.604
1351,Moonwalk,0.706,0.48,-10.421,0.298,0.411,0.103,75.05
1352,Stay (feat. Njomza & Bipolar Sunshine),0.71,0.458,-9.929,0.0874,0.231,0.1,113.95
1353,Nothing But You (feat. Donnie Sloan & Ricky Ducati),0.603,0.632,-9.499,0.0408,0.46,0.0982,110.998
1354,Know Your Worth,0.79,0.694,-7.726,0.0708,0.145,0.281,103.007
1355,Intentions,0.811,0.553,-6.644,0.0552,0.317,0.105,148.014
1356,Calling On Me,0.623,0.891,-4.419,0.0653,0.016,0.329,99.987
1357,PLASTIC,0.761,0.45,-7.558,0.113,0.367,0.0585,140.034
1358,The Only One,0.53,0.627,-6.318,0.231,0.00182,0.104,81.857
1359,Daydream In Blue,0.546,0.508,-6.301,0.0266,0.0151,0.116,153.721
1360,Konclusions,0.691,0.615,-7.926,0.351,0.0744,0.0902,90.096
1361,soul blue,0.734,0.379,-7.736,0.425,0.716,0.11,78.973
1362,Al X,0.425,0.233,-21.634,0.092,0.59,0.0998,83.999
1363,Play Too Much,0.877,0.452,-5.773,0.0898,0.456,0.139,110.021
1364,A First Date,0.525,0.558,-9.132,0.379,0.259,0.877,144.744
1365,What You Did (feat. Ella Mai) [Cam'ron Remix],0.739,0.493,-6.554,0.114,0.155,0.226,125.177
1366,Tesla,0.652,0.561,-5.072,0.0602,0.0569,0.0823,159.93
1367,Breeze,0.857,0.502,-7.993,0.096,0.347,0.55,138.01
1368,Same Old Story,0.883,0.706,-6.463,0.117,0.0909,0.158,135.031
1369,Ayo Technology,0.63,0.782,-5.44,0.132,0.0828,0.034,140.144
1370,Blessings REMIX (feat. French Montana & Davido),0.704,0.773,-5.272,0.228,0.17,0.119,96.178
1371,Love Me For The Weekend (with Ashe),0.662,0.711,-5.171,0.226,0.0495,0.0691,114.914
1372,Boys Ain't Shit (Estos Chicos No Lo Son Remix) (feat. Becky G),0.614,0.645,-4.563,0.235,0.274,0.436,101.192
1373,GOMF,0.749,0.659,-6.746,0.0343,0.00198,0.181,114.964
1374,Twenty One,0.776,0.445,-8.574,0.0371,0.212,0.124,109.981
1375,Like It Is,0.794,0.728,-6.759,0.114,0.121,0.227,105.024
1376,How To Be Human,0.811,0.429,-9.802,0.0991,0.151,0.0945,111.983
1377,They Ain't Ready,0.743,0.384,-8.438,0.124,0.0478,0.117,146.042
1378,"Go Dumb (feat. blackbear, The Kid LAROI and Bankrol Hayden)",0.793,0.531,-8.777,0.0967,0.215,0.105,138.496
1379,Freedom,0.715,0.635,-6.591,0.0791,0.127,0.0862,112.887
1380,He Won't Go,0.705,0.57,-7.045,0.0864,0.0223,0.0754,159.914
1381,Wake Up Dead,0.472,0.402,-7.618,0.0543,0.0814,0.121,99.932
1382,the other girl (with Halsey) [the other mix],0.657,0.751,-6.273,0.0474,0.075,0.115,89.993
1383,Cold (feat. Tory Lanez),0.881,0.785,-5.4,0.102,0.0121,0.0849,105.972
1384,Be Kind (with Halsey),0.63,0.633,-7.088,0.0457,0.00776,0.0541,93.995
1385,Sun,0.717,0.673,-9.329,0.0511,0.0422,0.145,144.011
1386,Higher Power,0.838,0.658,-6.614,0.101,0.00512,0.299,104.934
1387,Gorgeous,0.8,0.535,-6.684,0.135,0.0713,0.213,92.027
1388,Only The Young - Featured in Miss Americana,0.56,0.78,-4.895,0.0517,0.00244,0.0714,93.516
