,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
653,"Puerto Cabezas, NI",spotify:track:6IexNWMbsvI5x0T0CQX3yT,0.667,0.647,-7.787,0.0487,0.245,0.0633
654,Novacane,spotify:track:4osgfFTICMkcGbbigdsa53,0.762,0.508,-9.112,0.0919,0.0584,0.16
655,"Dance, Dance",spotify:track:0a7BloCiNzLDD9qSQHh5m7,0.622,0.961,-3.198,0.154,0.00523,0.0854
656,TenTwentyTen,spotify:track:5v6fwkgHeF0N32LmEoQyQB,0.622,0.829,-5.066,0.0482,0.0289,0.0749
657,The Other Side Of Paradise,spotify:track:0rRjGruFonCGOt0S5zAJNQ,0.689,0.338,-7.634,0.0629,0.349,0.0649
658,You Don't Love Me,spotify:track:3fRVgnVO9c973OIoWwN3V2,0.321,0.933,-4.033,0.0539,0.0037,0.108
659,better friends,spotify:track:30VrQHlWrHCqVPR4oqGfKR,0.659,0.621,-6.15,0.321,0.172,0.159
660,Stay Lost - Cabu Remix,spotify:track:3xy8karhdpkltgdwj9FGbQ,0.572,0.498,-10.484,0.431,0.0471,0.247
661,Dashboard,spotify:track:0Fe3WxeO6lZZxj7ytvbDUh,0.639,0.903,-5.013,0.0371,0.00963,0.174
662,Girls Your Age,spotify:track:3wchQBokK9IDtoYrw14gpK,0.427,0.398,-9.553,0.0536,0.453,0.0903
663,I Don’t Wanna Know,spotify:track:5kNtYmydoA9Dd959vVlKBJ,0.443,0.285,-9.25,0.0821,0.687,0.0861
664,Atlanta Girls,spotify:track:2JiOQUqMlUkwcbvv3rtSC9,0.66,0.582,-7.769,0.0602,0.501,0.257
665,All Over,spotify:track:7IDKIfRltN07TdsdTVtRHh,0.552,0.931,-5.166,0.053,0.00836,0.0551
666,In Repair,spotify:track:7MRn6wgG0ReDRNYV5wJeGX,0.425,0.588,-6.721,0.0293,0.0538,0.0697
667,all the good girls go to hell,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,0.726,0.444,-8.922,0.372,0.283,0.177
668,Sweet Emotion - Montmartre Remix,spotify:track:4ORadZjMm6szG6mf0rBLXI,0.704,0.836,-5.698,0.195,0.196,0.115
669,u can still come over,spotify:track:2CslAmj5yIW6fiUwbRGgRQ,0.643,0.572,-9.225,0.144,0.647,0.185
670,What You Need,spotify:track:4TAeOsMYQ3IecAuljAF3Ft,0.805,0.658,-6.137,0.0702,0.56,0.124
671,Sun,spotify:track:5saMo1BtSHW111VrurVHe8,0.65,0.528,-5.642,0.0288,0.00927,0.111
672,Lakes,spotify:track:3H9kf2rrX47SakO1hqmL4z,0.346,0.326,-11.34,0.0346,0.512,0.091
673,Who Knows Who Cares,spotify:track:1AvrWYdBAIAN5Su7wEw6C6,0.428,0.586,-5.778,0.0321,0.405,0.0815
674,Stop The World I Wanna Get Off With You,spotify:track:2QUlMbvD9bL8wHqfsoqoet,0.661,0.73,-6.779,0.0574,0.0537,0.14
675,Next To You,spotify:track:5BfGt4n9X6Oo8FtEOytfMv,0.443,0.419,-7.975,0.0321,0.633,0.404
676,Salt,spotify:track:163F4SPkExGwITk7VKz5sp,0.715,0.93,-3.637,0.0499,0.0628,0.13
677,Dedicate,spotify:track:0Y7di9ZCmB6Elad5WISaPc,0.879,0.662,-6.162,0.309,0.033,0.716
678,Bear Hands,spotify:track:75yJqOWtWFbmX5c8dBNpCQ,0.485,0.894,-4.864,0.0718,0.0257,0.137
679,Get You (feat. Kali Uchis),spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,0.658,0.294,-8.533,0.0321,0.422,0.0749
680,Daisy Chains,spotify:track:5HxfLkSX2Nl7BErO1q15sa,0.744,0.716,-4.708,0.0278,0.0163,0.101
681,Yellow Mellow,spotify:track:37PW5zbkDIya8arHEHEo6q,0.493,0.852,-3.349,0.0802,0.0231,0.147
682,Buzzin,spotify:track:6WUgEQwCbnaPrLf9V5K4HG,0.563,0.463,-9.249,0.4,0.65,0.0967
683,Indigo Puff,spotify:track:3pJQY7UuX0DcE8pgLZhCjf,0.585,0.556,-5.075,0.0274,0.000686,0.151
684,Lakehouse,spotify:track:2oGtIqSqW7lEPKn5lIIQeS,0.434,0.507,-6.627,0.029,0.0098,0.0963
685,Kathleen,spotify:track:1MHYAqWWdDRePmnqORynrq,0.489,0.892,-4.757,0.0786,0.000369,0.411
686,Bad Habit,spotify:track:3huV7eiNpaQlCB3LbZi9bB,0.733,0.882,-4.199,0.0389,0.051,0.131
687,Feels Like We Only Go Backwards,spotify:track:0LtOwyZoSNZKJWHqjzADpW,0.303,0.9,-2.352,0.0574,0.0277,0.11
688,Vowels (and the Importance of Being Me),spotify:track:2yfu1w0yFYHAHnr4p5JS7V,0.484,0.875,-5.237,0.0541,0.00154,0.169
689,Shuffle,spotify:track:4yYvWFUWMaKMXtoJKJnmZk,0.627,0.959,-4.744,0.0298,0.316,0.112
690,Skin,spotify:track:467t3218y3yihFcyDGWjr0,0.674,0.616,-3.471,0.0272,0.512,0.331
691,You Already Know,spotify:track:0QUiguzo0mWdlBk6Nvujic,0.662,0.207,-16.176,0.0427,0.916,0.101
692,Your Time,spotify:track:7Maw2TdttKzHOuJwg4edfj,0.474,0.637,-7.271,0.0913,0.0436,0.143
693,Carried Away,spotify:track:52a6VcF23v5HB7KfDEmBHq,0.772,0.826,-5.135,0.0344,0.0176,0.383
694,Nova Baby,spotify:track:5S7kFUo496CoItemffWQb9,0.556,0.702,-5.792,0.0423,0.0054,0.218
695,"Sex, Drugs, Etc.",spotify:track:04wODYKrbLNe7LTOaOPX3i,0.574,0.839,-5.083,0.0377,0.0131,0.524
696,Cool Blue,spotify:track:0Lbe98RKWwBbu1sipPSa4n,0.607,0.566,-10.37,0.0482,0.895,0.139
697,Desert Island Lover,spotify:track:3fS3U88hKzjhPCwYdcH2S5,0.659,0.628,-4.903,0.0296,0.0542,0.507
698,Can I Call You Tonight?,spotify:track:15RPEE4Xjz1dQK71zdAJSA,0.641,0.842,-7.27,0.0292,0.132,0.419
699,Why Do You Feel So Down,spotify:track:5Bge1Dsqjc14hhGguYML5w,0.545,0.907,-5.852,0.0416,0.0583,0.102
700,When I'm Small,spotify:track:2gb31QyfSG3j2QBYPjmRMx,0.643,0.775,-4.3,0.0308,0.195,0.0983
701,Come Back To Me - filous Remix,spotify:track:6mp9IeMdujzozbEJdeQ4DW,0.484,0.714,-6.809,0.0622,0.496,0.128
702,You?,spotify:track:4KZmeozm1jZ3nr0zfylVqb,0.577,0.833,-5.911,0.0532,0.334,0.0627
703,Be Your Girl (Kaytranada Edition),spotify:track:7xAE36UUNgyDJDIM4yiucY,0.866,0.679,-6.74,0.388,0.214,0.101
704,Temper Temper,spotify:track:3DCU0R5FFaB9GKxZERb5wr,0.713,0.565,-7.8,0.0351,0.0252,0.633
705,Clouds & Cream,spotify:track:2YTrgbxNPcqzSXQY9acap9,0.659,0.89,-8.446,0.057,0.0816,0.112
706,hello!,spotify:track:6CFEiKms2260GexcAq7LeP,0.791,0.46,-4.072,0.0387,0.491,0.104
707,Are You Bored Yet? (feat. Clairo),spotify:track:57RA3JGafJm5zRtKJiKPIm,0.682,0.683,-6.444,0.0287,0.156,0.273
708,Changing of the Seasons,spotify:track:3KL3eFVpAVW36M9YrK2Zrk,0.544,0.865,-4.644,0.137,5.18e-05,0.116
709,Somebody you found,spotify:track:2uHWrdFnsvWZoVt0it6de2,0.672,0.54,-8.565,0.0325,0.833,0.145
710,Lion Cub,spotify:track:2th5KCgRW8YNtPFLQ5Bvhx,0.547,0.636,-8.312,0.0292,0.00201,0.242
711,Why,spotify:track:44z4AP1yhEjcbihu5qdXsZ,0.606,0.368,-10.973,0.134,0.33,0.118
712,High Tops,spotify:track:0Mvte5SHF6t0khWwdHbOkK,0.557,0.458,-5.127,0.0306,0.0499,0.176
713,Flame,spotify:track:2yf63OXOJ7F7dYz9UbwlBB,0.528,0.855,-4.641,0.051,0.00113,0.281
714,Bridge Burn,spotify:track:0SRGzAkRLf6YLE8NC8IRx0,0.416,0.451,-10.316,0.0639,0.747,0.11
715,July,spotify:track:7utenMA93Ldpg9O5oC6AP4,0.593,0.779,-4.269,0.0429,0.0419,0.312
716,Still,spotify:track:3t3CpReqAorp7aHnmQlKRl,0.497,0.324,-9.832,0.0352,0.744,0.0751
717,In the Woods Somewhere,spotify:track:5Pkn31exSVgFbfDAH961QC,0.354,0.426,-8.704,0.0295,0.782,0.115
718,take you home,spotify:track:5f2JNWZKJMZEgkRJc9MCTv,0.776,0.537,-5.891,0.0471,0.184,0.0921
719,Borderline,spotify:track:3O8X1DE9btbzy4UH9cSX9a,0.598,0.71,-6.839,0.0272,0.0476,0.1
720,100°,spotify:track:07jeKAbQT9VGAAVwf8SuPt,0.541,0.383,-15.75,0.158,0.725,0.125
721,Daydreaming,spotify:track:5vrF5FyLxgfIUvl47a0Z8W,0.696,0.795,-5.591,0.0562,0.484,0.182
722,Down the Line,spotify:track:1KPDAA9zyJXcEDvFW5inYi,0.603,0.743,-6.569,0.0395,0.24,0.147
723,TOOTIMETOOTIMETOOTIME,spotify:track:33DzKnwuBE6lfOiADwzd5E,0.667,0.824,-5.867,0.0665,0.177,0.0933
724,Run,spotify:track:6szw2Y2ywtth0oc7ODN3Tz,0.497,0.882,-5.621,0.0412,0.00151,0.139
725,It May Get Bad When You're Lonely and Cold,spotify:track:5tInEX56h7fx8msHVivpWJ,0.753,0.702,-3.462,0.0297,0.308,0.0577
726,Hot Coals,spotify:track:4en5ctJhiQ22NQXyaQfP3h,0.605,0.824,-3.362,0.0325,0.00292,0.312
727,To Me,spotify:track:4VhTwrBYNNvsO96wjzFoyB,0.409,0.335,-10.665,0.0244,0.251,0.108
728,It's A Trip!,spotify:track:6IY3cC281mz9q0bViUEldz,0.673,0.716,-4.982,0.0291,0.088,0.209
729,Sweet Disaster,spotify:track:7bEDDsy2LFC0KSqhZp5nPE,0.515,0.821,-2.333,0.0309,0.00794,0.0787
730,Black Mambo,spotify:track:63OC8cNa4ZnFB3bbvbWCOc,0.675,0.409,-10.707,0.0423,0.294,0.119
731,Naturally,spotify:track:74v8vqMR3A1FfxufMugQ7I,0.616,0.737,-5.583,0.0301,0.282,0.0783
732,YOU'RE THE ONE,spotify:track:2b4SSorCTQ2VzmllaeWuuT,0.824,0.396,-9.663,0.332,0.0323,0.108
733,No Going Back,spotify:track:7rig9YRhho4jJ2LBMGekfj,0.714,0.713,-5.52,0.027,0.0114,0.0608
734,The Future (with James Vincent McMorrow),spotify:track:4eqlSNbFyPM8EuaqhcC39r,0.553,0.72,-5.003,0.053,0.172,0.364
735,Something About You - Odesza Remix,spotify:track:0IeFn6mSeSiXvB2dGgpdEI,0.705,0.674,-8.432,0.04,0.0184,0.137
736,Hot Hands,spotify:track:5yfHDmZHjMw2gLjbghG90V,0.849,0.558,-9.23,0.0437,0.0498,0.119
737,Gold - Thomas Jack Radio Edit,spotify:track:6eWsgrQLZhLqy5VfGB9iFs,0.758,0.51,-10.645,0.0393,0.165,0.272
738,NUMB,spotify:track:1jJtDLctkzilPae8saJe37,0.589,0.573,-7.126,0.0494,0.203,0.0926
739,Weather,spotify:track:3i4nivDxuY3HwOxCyERivT,0.467,0.741,-4.161,0.0295,0.878,0.157
740,self-love,spotify:track:63PjUXm7NNcqm5OCyRMbr5,0.547,0.566,-6.08,0.0339,0.0128,0.106
741,Running,spotify:track:5gTO879fvJUl6gYQ1Kvz0f,0.662,0.848,-6.334,0.0618,0.0257,0.121
742,Promise,spotify:track:4qyfir5Yr7nfo05g6cyFMT,0.367,0.189,-15.736,0.0384,0.889,0.364
743,All the Pretty Girls - Recorded at Spotify Studios NYC,spotify:track:2Sqv9Ne6ibOZsKxY7o0t6t,0.471,0.273,-10.072,0.0324,0.845,0.12
744,Cherry Wine - Live,spotify:track:0bZ52QzCCKfrfOqs7za6lI,0.415,0.11,-14.901,0.0388,0.951,0.0962
745,Stubborn Love,spotify:track:0U7jaDYiUurdVWURlrKg0P,0.595,0.56,-11.688,0.0378,0.59,0.196
746,From Finner,spotify:track:16oGsGvhNhTihlZAYLp2wm,0.375,0.656,-6.661,0.0251,0.0161,0.13
747,Black Crow,spotify:track:5GxXa5LAlPXJWD8sLQXbrd,0.88,0.328,-10.427,0.0409,0.0551,0.317
748,Tilikum,spotify:track:6MGjkhfrqfWmZBETFg5VpP,0.458,0.347,-14.41,0.0306,0.923,0.105
749,Un-Thinkable - I'm Ready,spotify:track:2pbxqEYiXJTvFsybGGgSAi,0.52,0.184,-13.371,0.0299,0.87,0.0993
750,Landfill,spotify:track:2EfZVAmlo67ydkGe1NwpDw,0.625,0.482,-7.926,0.044,0.77,0.106
751,Riverside,spotify:track:7kaub3iYrvVz5gaPVemsWE,0.648,0.189,-13.553,0.0311,0.984,0.132
752,Smother,spotify:track:1drUAdX3NY4dTieuxdedLY,0.507,0.138,-16.447,0.0334,0.925,0.12
753,The Girl,spotify:track:3USei2Ja58VV6yOypYNjfN,0.402,0.539,-7.567,0.035,0.838,0.131
754,Woman,spotify:track:4KFXyjSCge9UpOvyf0ETH6,0.279,0.189,-12.37,0.0363,0.972,0.114
755,Old Pine,spotify:track:3CAX47TnPqTujLIQTw8nwI,0.401,0.364,-10.836,0.033,0.45,0.162
756,Settle Down,spotify:track:2DrGFGpTGR0yV4DmaY522M,0.547,0.203,-9.511,0.0288,0.87,0.0749
757,Like Real People Do,spotify:track:57V4uc2b2diZ4RPHXWecb9,0.539,0.179,-14.33,0.0309,0.921,0.106
758,Bruises,spotify:track:5KfSsgAJGrZc3VrcPLFVMo,0.575,0.323,-6.213,0.0717,0.961,0.169
759,Heathen,spotify:track:7wKi4weWMytFCTxjkanVWi,0.336,0.426,-9.723,0.0352,0.253,0.126
760,Youth,spotify:track:4AmcmraFjVzFb9SQDNTRyl,0.4,0.525,-11.294,0.0435,0.887,0.117
761,Crosses,spotify:track:0ByKWq0hsuYriK5avSMJ5r,0.667,0.372,-9.944,0.0296,0.905,0.102
762,Follow Me,spotify:track:1jCfkIVUwdHAne3qnj3LLq,0.444,0.376,-13.598,0.0687,0.591,0.0884
763,After Rain,spotify:track:5fQa04cwDF11Giq5N2tGdU,0.48,0.418,-9.622,0.0312,0.505,0.11
764,Pink + White,spotify:track:3xKsf9qdS1CyvXSMEid6g8,0.544,0.552,-7.45,0.0991,0.67,0.415
765,BAD CHILD,spotify:track:1s8mklX3S7fopmqt5imffj,0.613,0.477,-4.93,0.0416,0.0755,0.133
766,Way down We Go,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,0.489,0.505,-8.022,0.117,0.579,0.104
767,Black and White,spotify:track:6nyElrjrsBnxDRPLC5vViR,0.551,0.283,-11.211,0.0325,0.855,0.296
768,What You Know,spotify:track:6jrMVRReY24qzCfe1BRrww,0.556,0.763,-3.952,0.0413,0.000728,0.071
769,What If I Go?,spotify:track:21pNGvUyQ8NjcfRrzge25F,0.56,0.533,-7.804,0.388,0.194,0.0919
770,Brooklyn '95,spotify:track:1KxLWCQJG4RSeymZdHhDOV,0.691,0.664,-5.445,0.388,0.035,0.275
771,Be Your Love,spotify:track:1Taq7PrHRF7dLCcHTRh2aj,0.693,0.455,-8.029,0.0327,0.268,0.722
772,Grave Digger,spotify:track:6UWmNaS12bUJzFBuQB6e7j,0.556,0.436,-8.146,0.0695,0.0348,0.113
773,Sex,spotify:track:6m7LziU8veAAFV2zQnrniQ,0.403,0.971,-4.159,0.112,1.35e-05,0.488
774,Post Tropical,spotify:track:4IqDs1pN1oSNKyMcM4HrbT,0.362,0.251,-10.594,0.0567,0.936,0.0713
775,West Coast - The Young Professionals Minimal Remix,spotify:track:6pzXSdfviOZbLAVZAqmN7D,0.728,0.727,-5.191,0.0322,0.00783,0.105
776,Daiquiri,spotify:track:6B80AhiCARP6sAYkRQXh8k,0.687,0.516,-8.828,0.0256,0.63,0.097
777,Put a Light On,spotify:track:4ZFHITy0bAeZ3oFfvR0HaI,0.688,0.771,-4.463,0.0291,0.056,0.0561
778,Losing My Love,spotify:track:4aFGt2Lj7gJov4i7S09kuj,0.832,0.657,-6.493,0.161,0.709,0.258
779,Love Me Anyway,spotify:track:10P4pphovyx8PAoz4OPZ4L,0.538,0.793,-4.748,0.093,0.0602,0.635
780,Just Friends,spotify:track:6tB4XVKceo2307SSWXaO0y,0.639,0.685,-4.571,0.049,0.105,0.143
781,Arty Boy - Ninajirachi Remix,spotify:track:79SMwBJQZmFRNo4pKagLRR,0.893,0.498,-8.3,0.0813,0.0549,0.0794
782,Desperado,spotify:track:6KFaHC9G178beAp7P0Vi5S,0.685,0.61,-5.221,0.0439,0.323,0.102
783,Your Shirt,spotify:track:5vtyFzfLkCSJvXEZFjQAa1,0.426,0.476,-6.64,0.0741,0.185,0.327
784,H.D.L.,spotify:track:2BUoLEEJvZfu0FhaJtYv0N,0.599,0.753,-5.542,0.0442,0.104,0.515
785,Movement,spotify:track:6zmANU5l4qCHQrI5cZhSS2,0.436,0.466,-6.808,0.0393,0.0998,0.0927
786,Desire - Gryffin Remix,spotify:track:6JzCO4ZzxAXhY86vTcqM1Q,0.543,0.876,-5.069,0.0512,0.0606,0.157
787,All over You,spotify:track:4b9jRNwMUvABxTD1amyfA6,0.554,0.941,-3.159,0.0347,0.00848,0.102
788,Vice,spotify:track:1yNola6EgzE6yd8bX779Gi,0.651,0.681,-6.736,0.18,0.0816,0.246
789,Electric (feat. Khalid),spotify:track:2mj7x99sNUsVHPBRK51zlG,0.599,0.396,-10.489,0.0392,0.738,0.102
790,Cold War (IAMNOBODI Remix),spotify:track:3cRkwCWN1Ocg4QBQd5m76A,0.66,0.366,-8.87,0.131,0.407,0.0999
791,Loud(y),spotify:track:5DOadSIDaKFwUPcbcbDv5J,0.721,0.585,-6.508,0.0678,0.296,0.092
792,Softer Still,spotify:track:6mQ7jePDjs8o3bmzLc9jbk,0.635,0.744,-8.215,0.0759,0.0136,0.194
793,Saccharine,spotify:track:2WFJ4lrFWnsZFUPSn9ETkX,0.375,0.289,-11.508,0.0295,0.525,0.0898
794,How Did I Get Here,spotify:track:4aJnMRNeuDZSQN7FaSNGtM,0.71,0.578,-6.205,0.0297,0.371,0.417
795,Sirens,spotify:track:6qgYf5sgAJfizYlhNDHoph,0.658,0.476,-10.642,0.0778,0.481,0.114
796,Sheep,spotify:track:7412fpVfB2PSSb1nENQczC,0.498,0.502,-8.052,0.0371,0.891,0.0716
797,Nara,spotify:track:57tzAvfPHXHzCHUNp9AUBm,0.511,0.519,-7.794,0.0408,0.426,0.121
798,Dear To Me,spotify:track:4hh1lvWiUaLMOcVXhyK6TA,0.73,0.573,-7.009,0.0375,0.0508,0.062
799,Tongue Tied,spotify:track:0GO8y8jQk1PkHzS31d699N,0.56,0.936,-5.835,0.0439,0.00847,0.161
800,Tessellate,spotify:track:1o22EcqsCANhwYdaNOSdwS,0.702,0.607,-6.509,0.0405,0.364,0.123
801,Hollow Life,spotify:track:6Uaz0UV4y7EPdviYUDWwlu,0.631,0.748,-4.042,0.0389,0.00332,0.0386
802,I Saw You Close Your Eyes,spotify:track:5AKYyNPYhumqKeOMhdEgQO,0.385,0.604,-6.709,0.0321,0.0753,0.718
803,The Gospel of John Hurt,spotify:track:5QZJAcP4nu3xL2NQV4AVHO,0.426,0.499,-10.099,0.0343,0.592,0.119
804,Lady Lie,spotify:track:50bmpfgcV29ouRVDfr5wOc,0.466,0.302,-10.334,0.0509,0.388,0.262
805,Cocoon,spotify:track:6acDlNeA06MCVCzsTVGr9V,0.743,0.659,-6.755,0.0343,0.0998,0.0622
806,Hand-Made,spotify:track:3Kuz6KSGfiNIV9Rphs5hgL,0.363,0.114,-13.082,0.0359,0.965,0.113
807,Cold Cold Cold,spotify:track:1Q3t9fWvHUXKsMmpD2XpUu,0.549,0.789,-6.071,0.0313,0.0178,0.059
808,Taro,spotify:track:4tmwiN9YU7xMjh2hoqcVuI,0.356,0.48,-10.633,0.0347,0.778,0.0784
809,Cocaine Jesus,spotify:track:0ZAbupc7jAQpG9IxojQ3s3,0.822,0.362,-7.462,0.0411,0.16,0.313
810,You've Got Something,spotify:track:4c63z3VTa69uPoLBy9bo6q,0.486,0.726,-2.563,0.0468,0.00314,0.0579
811,Cursed,spotify:track:3fhuuEn2gcwVH2VfvdXepZ,0.308,0.574,-14.163,0.328,0.809,0.121
812,Fancy Shoes,spotify:track:1YVVAiBD5WhX2ZdHtlSOhz,0.689,0.368,-7.34,0.0263,0.588,0.101
813,First Tour,spotify:track:5WkfnylckKRC2ScCWiQaiW,0.553,0.264,-8.776,0.0814,0.228,0.0839
814,Walrus,spotify:track:7lbkMraoYo4Lop0rSwdzCV,0.611,0.666,-6.777,0.0631,0.301,0.122
815,Keeping Score (feat. Paige IV),spotify:track:12SL1IbwQr3Ozj6Yf7Z1EE,0.629,0.618,-5.51,0.0918,0.0245,0.0938
816,So Much Sky,spotify:track:5bKAZSxnbagMZFHPwViEm4,0.508,0.874,-4.906,0.0326,7.97e-05,0.0851
817,Treated Like The Weather,spotify:track:3MsWJhmtAg643wU1Y5TCqh,0.574,0.56,-6.338,0.0344,0.372,0.206
818,Twisted,spotify:track:7LMuXkmTHz0QFABciC2DxX,0.671,0.491,-5.765,0.0346,0.0102,0.122
819,Wouldn't Mean A Thing,spotify:track:6yWSRaWNS7EbjHaEouMdta,0.567,0.196,-12.008,0.162,0.831,0.112
820,Waterfall,spotify:track:3llHPPHKJ9bBYh9pg9TBbf,0.682,0.576,-8.55,0.0883,0.492,0.0933
821,Paper Thin Walls,spotify:track:0MXoCt3yldHMwebN3fMEB5,0.581,0.728,-7.061,0.0347,0.0505,0.138
822,Dissolve,spotify:track:7pBrj5rt4SSxXwFKOyZfHR,0.688,0.582,-10.668,0.0542,0.23,0.0663
823,Wait a Minute!,spotify:track:0y60itmpH0aPKsFiGxmtnh,0.764,0.705,-5.279,0.0278,0.0371,0.0943
824,High On Humans,spotify:track:2XELtFPg5H2Xmg6eas6dII,0.553,0.918,-3.515,0.0594,0.0454,0.0776
825,"Whoever You Love, I'm Cool",spotify:track:66uvTWhdKt5Ip7nIpcnzyz,0.26,0.506,-9.304,0.0357,0.777,0.163
826,Hymnals - RAC Mix,spotify:track:2r12KCHNv0p7JQJsGt3vYK,0.604,0.806,-6.416,0.0467,0.0126,0.176
827,Alaska - Acoustic,spotify:track:66oeFqyzQ1tvYqzegTUIfR,0.584,0.0727,-14.021,0.0373,0.725,0.11
828,Traveling Song,spotify:track:33pMoOBpwJD9cF45ukuXaJ,0.518,0.372,-10.633,0.0361,0.858,0.414
829,slumber,spotify:track:5C39INjD02NFaAbTrGqd2F,0.541,0.285,-11.68,0.0301,0.83,0.168
830,The Story Never Ends,spotify:track:5cDNs4utoHt0WNRZuziews,0.614,0.126,-9.403,0.0376,0.911,0.148
831,Headspace,spotify:track:65k11si4WJPHULRJv0L0y3,0.7,0.582,-8.661,0.24,0.599,0.0788
832,stargazing (feat. Vancouver Sleep Clinic),spotify:track:7Hm6ehZ6xzQMg0yNIXo363,0.503,0.284,-10.807,0.0509,0.701,0.139
833,Countdowns,spotify:track:10lrU6CTeeFL599a4qDjGY,0.301,0.27,-11.265,0.0394,0.766,0.105
834,Wastelands,spotify:track:0sdHyeVRm6oNJuP7fua8YW,0.367,0.435,-9.691,0.0377,0.0235,0.245
835,Same Drugs,spotify:track:6CTTipcCa8RZX8aY0mttHa,0.566,0.354,-8.01,0.029,0.822,0.0768
836,Old Eden,spotify:track:53JLmQSHds9iwskQlXPkOD,0.437,0.27,-9.212,0.0331,0.604,0.117
837,Precious,spotify:track:41KAWBH3Tzn2R2VsVIJQnO,0.64,0.477,-9.193,0.0479,0.369,0.111
838,Plans,spotify:track:5jOQ5v49S1h496AiNlk682,0.458,0.298,-13.191,0.25,0.833,0.0631
839,Straight into Your Arms - Bonus Track Version,spotify:track:1ueeLdAauagzEJ9coJQMYt,0.645,0.557,-5.883,0.0329,0.224,0.374
840,ILYSB - STRIPPED,spotify:track:3Dkvp3L4w0uJFYfIPa8E9H,0.661,0.393,-8.199,0.0554,0.546,0.11
841,Crowded Places,spotify:track:6kNMg11e0ApnTmExdayfA1,0.52,0.339,-10.722,0.0566,0.796,0.1
842,No Answers,spotify:track:6I8fY7af9gypL7H4FMTdHw,0.364,0.801,-5.945,0.0553,0.0141,0.186
843,Window Seat (feat. Wafia),spotify:track:3NcsWUXZQjMBn9Wl2AsJo8,0.729,0.438,-9.116,0.097,0.676,0.222
844,White Night (Thrupence Remix),spotify:track:7jZhBsLlaWm9L3de1tJZbX,0.493,0.218,-13.277,0.0384,0.926,0.417
845,Without You,spotify:track:0IVHlst3XMgzXUJbIyZ8oO,0.639,0.465,-7.247,0.0696,0.27,0.124
846,Evergreen,spotify:track:112kM2Fflvq2BpkVaoPvJK,0.456,0.108,-11.405,0.0317,0.834,0.111
847,SEATTLE,spotify:track:6H6S0juPYrUnOuCygmD0k6,0.406,0.145,-10.571,0.0398,0.97,0.161
848,Stranglehold,spotify:track:5wYbTyBlqYiCN5vfp0JACL,0.464,0.433,-10.611,0.0516,0.496,0.116
849,Breathe,spotify:track:1qwWYnZmgC6TtGMvO35hWg,0.32,0.393,-8.08,0.039,0.728,0.341
850,Shark,spotify:track:3wwO0kUiwpyzHdkMNoifLR,0.703,0.327,-7.932,0.0489,0.592,0.112
851,Little Bit of You,spotify:track:7cPglGvAJ6NsjBYjxepwwI,0.655,0.328,-10.632,0.103,0.59,0.0856
852,When You Loved Me Least,spotify:track:54Or9jvM3jWsZPaxEBBP4Y,0.452,0.4,-8.741,0.169,0.463,0.101
853,Don't Wanna Be Your Girl,spotify:track:3JBB92odunFru2gOvI91x9,0.62,0.193,-13.404,0.0439,0.638,0.107
854,Alcatraz,spotify:track:1u2CN23PR0T2BHfXRNHwnM,0.589,0.453,-10.039,0.0302,0.644,0.0557
855,Technicolour Beat,spotify:track:5pLpkaIRobcvPnUmclNv6o,0.597,0.363,-10.365,0.0314,0.626,0.0848
856,For You To Be Here,spotify:track:3MofCU9Nvy0OAedIzrurcV,0.54,0.15,-10.384,0.029,0.935,0.105
857,Fickle Game,spotify:track:2xAILs4mbx1phj3POWF2Ez,0.355,0.452,-9.364,0.0348,0.0421,0.115
858,Wasted Time,spotify:track:4hjJBjxN6IT0sDyTGlo5tA,0.602,0.603,-6.981,0.0328,0.408,0.157
859,Belong (feat. Kimbra),spotify:track:1eQouQQxiCVLidsSpANsvl,0.755,0.495,-7.231,0.0492,0.512,0.207
860,Southern Wild,spotify:track:6D79bqDlIdKF0kHpoHWjvK,0.479,0.117,-12.234,0.0383,0.778,0.0866
861,Sick of Losing Soulmates,spotify:track:7a9udNo0GU97xnMAkjLdmE,0.518,0.276,-15.953,0.038,0.644,0.356
862,Cosmic Angel - Acoustic From Capitol Studios,spotify:track:5RVuBrXVLptAEbGJdSDzL5,0.639,0.461,-8.26,0.0493,0.357,0.112
863,little light - acoustic version,spotify:track:6PRotAx0lUWP0bHBr6jm42,0.67,0.294,-8.114,0.0341,0.685,0.147
864,Blank You Out,spotify:track:7GZJnxwgcgZqV1bEoFNuJq,0.698,0.735,-5.243,0.0717,0.00521,0.119
865,Drive,spotify:track:2kJqNHHGOzLNahukdvlDWN,0.657,0.456,-8.351,0.0961,0.705,0.084
866,Die Trying,spotify:track:5JTAGruCIDyRLhKLwFkTnS,0.424,0.356,-8.374,0.0777,0.792,0.148
867,The Other,spotify:track:1lntL1cI2UIWlxjL5QiN8g,0.38,0.553,-6.621,0.0653,0.421,0.0788
868,ILYSB - STRIPPED,spotify:track:3Dkvp3L4w0uJFYfIPa8E9H,0.661,0.393,-8.199,0.0554,0.546,0.11
869,Seaside,spotify:track:0qlwDRhrYcE5JC07JbXTer,0.341,0.354,-15.346,0.0846,0.478,0.155
